ano,unidade,mes,mes_num,secao,indicador,valor,data
2022,unidade_1,JAN,1,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2022-01-01
2022,unidade_1,FEV,2,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2022-02-01
2022,unidade_1,MAR,3,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2022-03-01
2022,unidade_1,ABR,4,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2022-04-01
2022,unidade_1,MAI,5,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2022-05-01
2022,unidade_1,JUN,6,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2022-06-01
2022,unidade_1,JUL,7,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2022-07-01
2022,unidade_1,AGO,8,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2022-08-01
2022,unidade_1,SET,9,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2022-09-01
2022,unidade_1,OUT,10,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2022-10-01
2022,unidade_1,NOV,11,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),0.0,2022-11-01
2022,unidade_1,DEZ,12,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),,2022-12-01
2023,unidade_1,JAN,1,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),,2023-01-01
2023,unidade_1,FEV,2,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),,2023-02-01
2023,unidade_1,MAR,3,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),,2023-03-01
2023,unidade_1,ABR,4,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),,2023-04-01
2023,unidade_1,MAI,5,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),,2023-05-01
2023,unidade_1,JUN,6,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),,2023-06-01
2023,unidade_1,JUL,7,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),,2023-07-01
2023,unidade_1,AGO,8,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),1.0,2023-08-01
2023,unidade_1,SET,9,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),,2023-09-01
2023,unidade_1,OUT,10,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),,2023-10-01
2023,unidade_1,NOV,11,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),6.0,2023-11-01
2023,unidade_1,DEZ,12,Educação,SCFV — Outros (Reforço/Psicopedagoga/Trabalho Educativo),,2023-12-01
2021,unidade_1,JAN,1,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2021-01-01
2021,unidade_1,FEV,2,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2021-02-01
2021,unidade_1,MAR,3,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2021-03-01
2021,unidade_1,ABR,4,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2021-04-01
2021,unidade_1,MAI,5,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2021-05-01
2021,unidade_1,JUN,6,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2021-06-01
2021,unidade_1,JUL,7,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2021-07-01
2021,unidade_1,AGO,8,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2021-08-01
2021,unidade_1,SET,9,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2021-09-01
2021,unidade_1,OUT,10,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2021-10-01
2021,unidade_1,NOV,11,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2021-11-01
2021,unidade_1,DEZ,12,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2021-12-01
2022,unidade_1,JAN,1,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2022-01-01
2022,unidade_1,FEV,2,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2022-02-01
2022,unidade_1,MAR,3,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2022-03-01
2022,unidade_1,ABR,4,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2022-04-01
2022,unidade_1,MAI,5,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2022-05-01
2022,unidade_1,JUN,6,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2022-06-01
2022,unidade_1,JUL,7,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2022-07-01
2022,unidade_1,AGO,8,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2022-08-01
2022,unidade_1,SET,9,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2022-09-01
2022,unidade_1,OUT,10,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2022-10-01
2022,unidade_1,NOV,11,Profissionalização,Encaminhado para Mercado de Trabalho,0.0,2022-11-01
2022,unidade_1,DEZ,12,Profissionalização,Encaminhado para Mercado de Trabalho,5.0,2022-12-01
2023,unidade_1,JAN,1,Profissionalização,Encaminhado para Mercado de Trabalho,20.0,2023-01-01
2023,unidade_1,FEV,2,Profissionalização,Encaminhado para Mercado de Trabalho,20.0,2023-02-01
2023,unidade_1,MAR,3,Profissionalização,Encaminhado para Mercado de Trabalho,21.0,2023-03-01
2023,unidade_1,ABR,4,Profissionalização,Encaminhado para Mercado de Trabalho,20.0,2023-04-01
2023,unidade_1,MAI,5,Profissionalização,Encaminhado para Mercado de Trabalho,19.0,2023-05-01
2023,unidade_1,JUN,6,Profissionalização,Encaminhado para Mercado de Trabalho,20.0,2023-06-01
2023,unidade_1,JUL,7,Profissionalização,Encaminhado para Mercado de Trabalho,22.0,2023-07-01
2023,unidade_1,AGO,8,Profissionalização,Encaminhado para Mercado de Trabalho,23.0,2023-08-01
2023,unidade_1,SET,9,Profissionalização,Encaminhado para Mercado de Trabalho,20.0,2023-09-01
2023,unidade_1,OUT,10,Profissionalização,Encaminhado para Mercado de Trabalho,22.0,2023-10-01
2023,unidade_1,NOV,11,Profissionalização,Encaminhado para Mercado de Trabalho,8.0,2023-11-01
2023,unidade_1,DEZ,12,Profissionalização,Encaminhado para Mercado de Trabalho,22.0,2023-12-01
2021,unidade_1,JAN,1,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2021-01-01
2021,unidade_1,FEV,2,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2021-02-01
2021,unidade_1,MAR,3,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2021-03-01
2021,unidade_1,ABR,4,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2021-04-01
2021,unidade_1,MAI,5,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2021-05-01
2021,unidade_1,JUN,6,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2021-06-01
2021,unidade_1,JUL,7,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2021-07-01
2021,unidade_1,AGO,8,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2021-08-01
2021,unidade_1,SET,9,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2021-09-01
2021,unidade_1,OUT,10,Profissionalização,Encaminhados para Curso Profissionalizante,6.0,2021-10-01
2021,unidade_1,NOV,11,Profissionalização,Encaminhados para Curso Profissionalizante,6.0,2021-11-01
2021,unidade_1,DEZ,12,Profissionalização,Encaminhados para Curso Profissionalizante,6.0,2021-12-01
2022,unidade_1,JAN,1,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2022-01-01
2022,unidade_1,FEV,2,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2022-02-01
2022,unidade_1,MAR,3,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2022-03-01
2022,unidade_1,ABR,4,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2022-04-01
2022,unidade_1,MAI,5,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2022-05-01
2022,unidade_1,JUN,6,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2022-06-01
2022,unidade_1,JUL,7,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2022-07-01
2022,unidade_1,AGO,8,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2022-08-01
2022,unidade_1,SET,9,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2022-09-01
2022,unidade_1,OUT,10,Profissionalização,Encaminhados para Curso Profissionalizante,6.0,2022-10-01
2022,unidade_1,NOV,11,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2022-11-01
2022,unidade_1,DEZ,12,Profissionalização,Encaminhados para Curso Profissionalizante,0.0,2022-12-01
2023,unidade_1,JAN,1,Profissionalização,Encaminhados para Curso Profissionalizante,9.0,2023-01-01
2023,unidade_1,FEV,2,Profissionalização,Encaminhados para Curso Profissionalizante,16.0,2023-02-01
2023,unidade_1,MAR,3,Profissionalização,Encaminhados para Curso Profissionalizante,12.0,2023-03-01
2023,unidade_1,ABR,4,Profissionalização,Encaminhados para Curso Profissionalizante,7.0,2023-04-01
2023,unidade_1,MAI,5,Profissionalização,Encaminhados para Curso Profissionalizante,18.0,2023-05-01
2023,unidade_1,JUN,6,Profissionalização,Encaminhados para Curso Profissionalizante,2.0,2023-06-01
2023,unidade_1,JUL,7,Profissionalização,Encaminhados para Curso Profissionalizante,14.0,2023-07-01
2023,unidade_1,AGO,8,Profissionalização,Encaminhados para Curso Profissionalizante,9.0,2023-08-01
2023,unidade_1,SET,9,Profissionalização,Encaminhados para Curso Profissionalizante,14.0,2023-09-01
2023,unidade_1,OUT,10,Profissionalização,Encaminhados para Curso Profissionalizante,12.0,2023-10-01
2023,unidade_1,NOV,11,Profissionalização,Encaminhados para Curso Profissionalizante,5.0,2023-11-01
2023,unidade_1,DEZ,12,Profissionalização,Encaminhados para Curso Profissionalizante,14.0,2023-12-01
2021,unidade_1,JAN,1,Profissionalização,Inserido no Mercado de Trabalho,0.0,2021-01-01
2021,unidade_1,FEV,2,Profissionalização,Inserido no Mercado de Trabalho,0.0,2021-02-01
2021,unidade_1,MAR,3,Profissionalização,Inserido no Mercado de Trabalho,0.0,2021-03-01
2021,unidade_1,ABR,4,Profissionalização,Inserido no Mercado de Trabalho,0.0,2021-04-01
2021,unidade_1,MAI,5,Profissionalização,Inserido no Mercado de Trabalho,0.0,2021-05-01
2021,unidade_1,JUN,6,Profissionalização,Inserido no Mercado de Trabalho,0.0,2021-06-01
2021,unidade_1,JUL,7,Profissionalização,Inserido no Mercado de Trabalho,0.0,2021-07-01
2021,unidade_1,AGO,8,Profissionalização,Inserido no Mercado de Trabalho,0.0,2021-08-01
2021,unidade_1,SET,9,Profissionalização,Inserido no Mercado de Trabalho,0.0,2021-09-01
2021,unidade_1,OUT,10,Profissionalização,Inserido no Mercado de Trabalho,0.0,2021-10-01
2021,unidade_1,NOV,11,Profissionalização,Inserido no Mercado de Trabalho,0.0,2021-11-01
2021,unidade_1,DEZ,12,Profissionalização,Inserido no Mercado de Trabalho,0.0,2021-12-01
2022,unidade_1,JAN,1,Profissionalização,Inserido no Mercado de Trabalho,0.0,2022-01-01
2022,unidade_1,FEV,2,Profissionalização,Inserido no Mercado de Trabalho,0.0,2022-02-01
2022,unidade_1,MAR,3,Profissionalização,Inserido no Mercado de Trabalho,0.0,2022-03-01
2022,unidade_1,ABR,4,Profissionalização,Inserido no Mercado de Trabalho,0.0,2022-04-01
2022,unidade_1,MAI,5,Profissionalização,Inserido no Mercado de Trabalho,0.0,2022-05-01
2022,unidade_1,JUN,6,Profissionalização,Inserido no Mercado de Trabalho,0.0,2022-06-01
2022,unidade_1,JUL,7,Profissionalização,Inserido no Mercado de Trabalho,0.0,2022-07-01
2022,unidade_1,AGO,8,Profissionalização,Inserido no Mercado de Trabalho,0.0,2022-08-01
2022,unidade_1,SET,9,Profissionalização,Inserido no Mercado de Trabalho,0.0,2022-09-01
2022,unidade_1,OUT,10,Profissionalização,Inserido no Mercado de Trabalho,0.0,2022-10-01
2022,unidade_1,NOV,11,Profissionalização,Inserido no Mercado de Trabalho,0.0,2022-11-01
2022,unidade_1,DEZ,12,Profissionalização,Inserido no Mercado de Trabalho,0.0,2022-12-01
2023,unidade_1,JAN,1,Profissionalização,Inserido no Mercado de Trabalho,18.0,2023-01-01
2023,unidade_1,FEV,2,Profissionalização,Inserido no Mercado de Trabalho,19.0,2023-02-01
2023,unidade_1,MAR,3,Profissionalização,Inserido no Mercado de Trabalho,18.0,2023-03-01
2023,unidade_1,ABR,4,Profissionalização,Inserido no Mercado de Trabalho,14.0,2023-04-01
2023,unidade_1,MAI,5,Profissionalização,Inserido no Mercado de Trabalho,11.0,2023-05-01
2023,unidade_1,JUN,6,Profissionalização,Inserido no Mercado de Trabalho,17.0,2023-06-01
2023,unidade_1,JUL,7,Profissionalização,Inserido no Mercado de Trabalho,13.0,2023-07-01
2023,unidade_1,AGO,8,Profissionalização,Inserido no Mercado de Trabalho,18.0,2023-08-01
2023,unidade_1,SET,9,Profissionalização,Inserido no Mercado de Trabalho,14.0,2023-09-01
2023,unidade_1,OUT,10,Profissionalização,Inserido no Mercado de Trabalho,19.0,2023-10-01
2023,unidade_1,NOV,11,Profissionalização,Inserido no Mercado de Trabalho,18.0,2023-11-01
2023,unidade_1,DEZ,12,Profissionalização,Inserido no Mercado de Trabalho,13.0,2023-12-01
2021,unidade_1,JAN,1,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2021-01-01
2021,unidade_1,FEV,2,Profissionalização,Inseridos em Curso Profissionalizante,2.0,2021-02-01
2021,unidade_1,MAR,3,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2021-03-01
2021,unidade_1,ABR,4,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2021-04-01
2021,unidade_1,MAI,5,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2021-05-01
2021,unidade_1,JUN,6,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2021-06-01
2021,unidade_1,JUL,7,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2021-07-01
2021,unidade_1,AGO,8,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2021-08-01
2021,unidade_1,SET,9,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2021-09-01
2021,unidade_1,OUT,10,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2021-10-01
2021,unidade_1,NOV,11,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2021-11-01
2021,unidade_1,DEZ,12,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2021-12-01
2022,unidade_1,JAN,1,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2022-01-01
2022,unidade_1,FEV,2,Profissionalização,Inseridos em Curso Profissionalizante,2.0,2022-02-01
2022,unidade_1,MAR,3,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2022-03-01
2022,unidade_1,ABR,4,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2022-04-01
2022,unidade_1,MAI,5,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2022-05-01
2022,unidade_1,JUN,6,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2022-06-01
2022,unidade_1,JUL,7,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2022-07-01
2022,unidade_1,AGO,8,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2022-08-01
2022,unidade_1,SET,9,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2022-09-01
2022,unidade_1,OUT,10,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2022-10-01
2022,unidade_1,NOV,11,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2022-11-01
2022,unidade_1,DEZ,12,Profissionalização,Inseridos em Curso Profissionalizante,0.0,2022-12-01
2023,unidade_1,JAN,1,Profissionalização,Inseridos em Curso Profissionalizante,14.0,2023-01-01
2023,unidade_1,FEV,2,Profissionalização,Inseridos em Curso Profissionalizante,38.0,2023-02-01
2023,unidade_1,MAR,3,Profissionalização,Inseridos em Curso Profissionalizante,26.0,2023-03-01
2023,unidade_1,ABR,4,Profissionalização,Inseridos em Curso Profissionalizante,9.0,2023-04-01
2023,unidade_1,MAI,5,Profissionalização,Inseridos em Curso Profissionalizante,10.0,2023-05-01
2023,unidade_1,JUN,6,Profissionalização,Inseridos em Curso Profissionalizante,27.0,2023-06-01
2023,unidade_1,JUL,7,Profissionalização,Inseridos em Curso Profissionalizante,16.0,2023-07-01
2023,unidade_1,AGO,8,Profissionalização,Inseridos em Curso Profissionalizante,28.0,2023-08-01
2023,unidade_1,SET,9,Profissionalização,Inseridos em Curso Profissionalizante,29.0,2023-09-01
2023,unidade_1,OUT,10,Profissionalização,Inseridos em Curso Profissionalizante,32.0,2023-10-01
2023,unidade_1,NOV,11,Profissionalização,Inseridos em Curso Profissionalizante,31.0,2023-11-01
2023,unidade_1,DEZ,12,Profissionalização,Inseridos em Curso Profissionalizante,16.0,2023-12-01
2021,unidade_1,JAN,1,Saúde,Internações,0.0,2021-01-01
2021,unidade_1,FEV,2,Saúde,Internações,0.0,2021-02-01
2021,unidade_1,MAR,3,Saúde,Internações,0.0,2021-03-01
2021,unidade_1,ABR,4,Saúde,Internações,0.0,2021-04-01
2021,unidade_1,MAI,5,Saúde,Internações,0.0,2021-05-01
2021,unidade_1,JUN,6,Saúde,Internações,0.0,2021-06-01
2021,unidade_1,JUL,7,Saúde,Internações,0.0,2021-07-01
2021,unidade_1,AGO,8,Saúde,Internações,,2021-08-01
2021,unidade_1,SET,9,Saúde,Internações,1.0,2021-09-01
2021,unidade_1,OUT,10,Saúde,Internações,0.0,2021-10-01
2021,unidade_1,NOV,11,Saúde,Internações,0.0,2021-11-01
2021,unidade_1,DEZ,12,Saúde,Internações,0.0,2021-12-01
2022,unidade_1,JAN,1,Saúde,Internações,0.0,2022-01-01
2022,unidade_1,FEV,2,Saúde,Internações,0.0,2022-02-01
2022,unidade_1,MAR,3,Saúde,Internações,0.0,2022-03-01
2022,unidade_1,ABR,4,Saúde,Internações,0.0,2022-04-01
2022,unidade_1,MAI,5,Saúde,Internações,0.0,2022-05-01
2022,unidade_1,JUN,6,Saúde,Internações,0.0,2022-06-01
2022,unidade_1,JUL,7,Saúde,Internações,0.0,2022-07-01
2022,unidade_1,AGO,8,Saúde,Internações,,2022-08-01
2022,unidade_1,SET,9,Saúde,Internações,1.0,2022-09-01
2022,unidade_1,OUT,10,Saúde,Internações,0.0,2022-10-01
2022,unidade_1,NOV,11,Saúde,Internações,0.0,2022-11-01
2022,unidade_1,DEZ,12,Saúde,Internações,1.0,2022-12-01
2023,unidade_1,JAN,1,Saúde,Internações,0.0,2023-01-01
2023,unidade_1,FEV,2,Saúde,Internações,0.0,2023-02-01
2023,unidade_1,MAR,3,Saúde,Internações,0.0,2023-03-01
2023,unidade_1,ABR,4,Saúde,Internações,0.0,2023-04-01
2023,unidade_1,MAI,5,Saúde,Internações,0.0,2023-05-01
2023,unidade_1,JUN,6,Saúde,Internações,0.0,2023-06-01
2023,unidade_1,JUL,7,Saúde,Internações,0.0,2023-07-01
2023,unidade_1,AGO,8,Saúde,Internações,0.0,2023-08-01
2023,unidade_1,SET,9,Saúde,Internações,2.0,2023-09-01
2023,unidade_1,OUT,10,Saúde,Internações,1.0,2023-10-01
2023,unidade_1,NOV,11,Saúde,Internações,1.0,2023-11-01
2023,unidade_1,DEZ,12,Saúde,Internações,0.0,2023-12-01
2021,unidade_1,JAN,1,Saúde,Saúde Mental,27.0,2021-01-01
2021,unidade_1,FEV,2,Saúde,Saúde Mental,15.0,2021-02-01
2021,unidade_1,MAR,3,Saúde,Saúde Mental,17.0,2021-03-01
2021,unidade_1,ABR,4,Saúde,Saúde Mental,12.0,2021-04-01
2021,unidade_1,MAI,5,Saúde,Saúde Mental,15.0,2021-05-01
2021,unidade_1,JUN,6,Saúde,Saúde Mental,17.0,2021-06-01
2021,unidade_1,JUL,7,Saúde,Saúde Mental,9.0,2021-07-01
2021,unidade_1,AGO,8,Saúde,Saúde Mental,,2021-08-01
2021,unidade_1,SET,9,Saúde,Saúde Mental,17.0,2021-09-01
2021,unidade_1,OUT,10,Saúde,Saúde Mental,25.0,2021-10-01
2021,unidade_1,NOV,11,Saúde,Saúde Mental,25.0,2021-11-01
2021,unidade_1,DEZ,12,Saúde,Saúde Mental,25.0,2021-12-01
2022,unidade_1,JAN,1,Saúde,Saúde Mental,27.0,2022-01-01
2022,unidade_1,FEV,2,Saúde,Saúde Mental,15.0,2022-02-01
2022,unidade_1,MAR,3,Saúde,Saúde Mental,17.0,2022-03-01
2022,unidade_1,ABR,4,Saúde,Saúde Mental,12.0,2022-04-01
2022,unidade_1,MAI,5,Saúde,Saúde Mental,15.0,2022-05-01
2022,unidade_1,JUN,6,Saúde,Saúde Mental,17.0,2022-06-01
2022,unidade_1,JUL,7,Saúde,Saúde Mental,9.0,2022-07-01
2022,unidade_1,AGO,8,Saúde,Saúde Mental,,2022-08-01
2022,unidade_1,SET,9,Saúde,Saúde Mental,17.0,2022-09-01
2022,unidade_1,OUT,10,Saúde,Saúde Mental,25.0,2022-10-01
2022,unidade_1,NOV,11,Saúde,Saúde Mental,34.0,2022-11-01
2022,unidade_1,DEZ,12,Saúde,Saúde Mental,26.0,2022-12-01
2023,unidade_1,JAN,1,Saúde,Saúde Mental,20.0,2023-01-01
2023,unidade_1,FEV,2,Saúde,Saúde Mental,23.0,2023-02-01
2023,unidade_1,MAR,3,Saúde,Saúde Mental,15.0,2023-03-01
2023,unidade_1,ABR,4,Saúde,Saúde Mental,18.0,2023-04-01
2023,unidade_1,MAI,5,Saúde,Saúde Mental,16.0,2023-05-01
2023,unidade_1,JUN,6,Saúde,Saúde Mental,14.0,2023-06-01
2023,unidade_1,JUL,7,Saúde,Saúde Mental,18.0,2023-07-01
2023,unidade_1,AGO,8,Saúde,Saúde Mental,20.0,2023-08-01
2023,unidade_1,SET,9,Saúde,Saúde Mental,21.0,2023-09-01
2023,unidade_1,OUT,10,Saúde,Saúde Mental,24.0,2023-10-01
2023,unidade_1,NOV,11,Saúde,Saúde Mental,7.0,2023-11-01
2023,unidade_1,DEZ,12,Saúde,Saúde Mental,18.0,2023-12-01
